"face_id","x","y","w","h","annot_type_id"
"41856","327","138","282","282","1"
"41857","82","85","250","250","1"
"41858","148","125","128","128","1"
"41859","283","220","209","209","1"
"41860","75","176","74","74","1"
"41861","157","175","134","134","1"
"41862","48","63","227","227","1"
"41863","13","103","459","459","1"
"41864","235","206","222","222","1"
"41865","408","199","394","394","1"
"41866","-52","47","215","215","1"
"41867","169","123","108","108","1"
"41868","199","104","61","61","1"
"41869","60","237","160","160","1"
"41870","96","79","233","233","1"
"41872","281","136","77","77","1"
"41873","335","128","71","71","1"
"41874","126","43","302","302","1"
"41875","190","135","705","705","1"
"41876","35","-78","881","881","1"
"41877","81","165","188","188","1"
"41878","67","40","202","202","1"
"41879","67","193","321","321","1"
"41880","17","109","220","220","1"
"41881","225","64","120","120","1"
"41882","146","77","989","989","1"
"41883","403","401","272","272","1"
"41884","110","133","138","138","1"
"41885","125","327","159","159","1"
"41886","437","234","490","490","1"
"41887","120","25","155","155","1"
"41888","172","165","102","102","1"
"41889","131","50","310","310","1"
"41890","1276","891","841","841","1"
"41891","310","225","341","341","1"
"41892","102","63","197","197","1"
"41893","237","94","93","93","1"
"41894","156","123","154","154","1"
"41895","102","110","90","90","1"
"41896","808","90","1266","1266","1"
"41897","250","160","510","510","1"
"41898","156","166","68","68","1"
"41899","59","72","232","232","1"
"41900","78","172","249","249","1"
"41901","196","76","153","153","1"
"41902","189","137","168","168","1"
"41903","77","102","223","223","1"
"41904","93","93","160","160","1"
"41905","56","72","139","139","1"
"41906","169","132","89","89","1"
"41907","272","193","267","267","1"
"41908","343","180","109","109","1"
"41909","179","173","104","104","1"
"41910","355","153","177","177","1"
"41911","69","169","291","291","1"
"41912","82","102","405","405","1"
"41913","161","87","126","126","1"
"41914","366","386","625","625","1"
"41915","637","258","146","146","1"
"41916","76","89","292","292","1"
"41917","138","99","130","130","1"
"41918","56","136","162","162","1"
"41919","119","44","89","89","1"
"41920","44","122","201","201","1"
"41921","255","153","172","172","1"
"41922","37","92","375","375","1"
"41923","247","74","275","275","1"
"41924","188","210","97","97","1"
"41925","84","71","98","98","1"
"41926","184","122","122","122","1"
"41927","253","507","289","289","1"
"41928","149","50","75","75","1"
"41929","53","96","51","51","1"
"41930","94","117","187","187","1"
"41931","116","32","303","303","1"
"41932","2","-20","274","274","1"
"41933","115","36","287","287","1"
"41934","137","97","136","136","1"
"41935","112","60","232","232","1"
"41936","331","197","255","255","1"
"41937","128","21","237","237","1"
"41938","607","409","508","508","1"
"41939","380","218","334","334","1"
"41940","192","130","170","170","1"
"41941","423","279","309","309","1"
"41942","310","725","318","318","1"
"41943","320","314","261","261","1"
"41944","65","99","79","79","1"
"41945","162","155","104","104","1"
"41946","137","59","78","78","1"
"41947","71","88","117","117","1"
"41948","101","85","103","103","1"
"41949","246","297","222","222","1"
"41950","21","95","386","386","1"
"41951","155","54","103","103","1"
"41952","77","198","454","454","1"
"41953","102","239","73","73","1"
"41954","99","77","91","91","1"
"41955","169","39","58","58","1"
"41956","116","116","82","82","1"
"41957","457","657","1452","1452","1"
"41958","321","91","183","183","1"
"41959","390","174","481","481","1"
"41960","126","163","71","71","1"
"41961","39","99","237","237","1"
"41962","261","280","76","76","1"
"41963","288","156","271","271","1"
"41964","292","290","124","124","1"
"41965","237","299","92","92","1"
"41966","217","55","74","74","1"
"41967","227","-15","173","173","1"
"41968","123","81","292","292","1"
"41969","276","238","311","311","1"
"41970","257","104","490","490","1"
"41971","171","143","75","75","1"
"41972","-44","19","333","333","1"
"41973","323","208","464","464","1"
"41974","216","193","294","294","1"
"41975","86","56","141","141","1"
"41976","158","52","90","90","1"
"41977","172","98","68","68","1"
"41978","303","422","146","146","1"
"41979","74","250","63","63","1"
"41980","227","72","50","50","1"
"41981","113","86","249","249","1"
"41982","248","305","312","312","1"
"41983","330","268","164","164","1"
"41984","162","113","90","90","1"
"41985","121","37","289","289","1"
"41986","75","109","170","170","1"
"41987","147","126","228","228","1"
"41988","174","62","121","121","1"
"41989","67","105","153","153","1"
"41990","198","41","118","118","1"
"41991","138","206","320","320","1"
"41992","262","111","136","136","1"
"41993","88","152","191","191","1"
"41994","362","398","403","403","1"
"41995","282","122","98","98","1"
"41996","473","401","161","161","1"
"41997","52","25","115","115","1"
"41998","88","119","507","507","1"
"41999","204","109","111","111","1"
"42000","180","154","297","297","1"
"42001","28","53","264","264","1"
"42002","100","127","161","161","1"
"42003","924","329","830","830","1"
"42004","116","134","199","199","1"
"42005","116","51","86","86","1"
"42006","20","23","1084","1084","1"
"42007","29","62","385","385","1"
"42008","568","431","876","876","1"
"42009","522","339","560","560","1"
"42010","589","617","1085","1085","1"
"42011","123","77","108","108","1"
"42012","592","480","679","679","1"
"42013","584","589","1038","1038","1"
"42014","539","541","718","718","1"
"42015","519","377","752","752","1"
"42016","292","388","933","933","1"
"42017","563","453","199","199","1"
"42018","208","75","110","110","1"
"42019","161","115","150","150","1"
"42020","80","73","266","266","1"
"42021","191","95","160","160","1"
"42022","308","440","252","252","1"
"42023","81","148","59","59","1"
"42024","201","87","161","161","1"
"42025","171","107","227","227","1"
"42026","315","102","96","96","1"
"42027","37","42","268","268","1"
"42028","99","169","189","189","1"
"42029","234","146","95","95","1"
"42030","110","185","138","138","1"
"42031","211","24","452","452","1"
"42032","113","60","48","48","1"
"42033","1729","478","1034","1034","1"
"42034","101","124","118","118","1"
"42035","1475","-166","2089","2089","1"
"42036","680","107","361","361","1"
"42037","767","713","2019","2019","1"
"42038","213","80","101","101","1"
"42039","234","87","112","112","1"
"42040","318","110","116","116","1"
"42041","123","129","348","348","1"
"42042","140","84","478","478","1"
"42043","82","45","265","265","1"
"42044","443","565","473","473","1"
"42045","172","102","128","128","1"
"42046","87","65","268","268","1"
"42047","208","165","84","84","1"
"42048","140","98","168","168","1"
"42049","1100","554","883","883","1"
"42050","233","232","122","122","1"
"42051","59","166","106","106","1"
"42052","107","122","131","131","1"
"42053","20","169","284","284","1"
"42054","85","119","289","289","1"
"42055","278","112","272","272","1"
"42056","43","31","297","297","1"
"42057","407","197","138","138","1"
"42058","131","38","241","241","1"
"42059","195","233","369","369","1"
"42060","497","197","127","127","1"
"42061","38","-22","264","264","1"
"42062","144","26","197","197","1"
"42063","813","255","2056","2056","1"
"42064","29","56","308","308","1"
"42065","86","72","80","80","1"
"42066","52","91","144","144","1"
"42067","225","157","142","142","1"
"42068","178","147","265","265","1"
"42069","1348","407","309","309","1"
"42070","443","121","143","143","1"
"42071","78","278","210","210","1"
"42072","164","75","52","52","1"
"42073","162","69","51","51","1"
"42074","184","76","101","101","1"
"42075","55","95","286","286","1"
"42076","91","57","153","153","1"
"42077","165","84","133","133","1"
"42078","82","111","143","143","1"
"42079","66","26","205","205","1"
"42080","105","44","298","298","1"
"42081","350","111","167","167","1"
"42083","174","109","173","173","1"
"42084","32","36","232","232","1"
"42085","259","24","519","519","1"
"42086","386","306","277","277","1"
"42087","148","120","273","273","1"
"42088","153","83","89","89","1"
"42089","364","106","110","110","1"
"42090","95","63","382","382","1"
"42091","228","95","488","488","1"
"42092","33","49","217","217","1"
"42093","246","38","134","134","1"
"42094","472","151","173","173","1"
"42095","171","276","98","98","1"
"42096","323","74","87","87","1"
"42097","176","186","1195","1195","1"
"42098","166","26","79","79","1"
"42099","26","90","334","334","1"
"42100","162","145","226","226","1"
"42101","195","54","95","95","1"
"42102","273","115","167","167","1"
"42103","1128","585","1022","1022","1"
"42104","31","50","220","220","1"
"42105","52","80","222","222","1"
"42106","206","103","202","202","1"
"42107","366","315","268","268","1"
"42108","129","69","109","109","1"
"42109","1443","1109","269","269","1"
"42110","235","185","200","200","1"
"42111","142","46","248","248","1"
"42112","128","62","77","77","1"
"42113","162","114","432","432","1"
"42114","210","68","221","221","1"
"42115","116","55","322","322","1"
"42116","104","221","594","594","1"
"42117","391","98","295","295","1"
"42118","176","41","59","59","1"
"42119","165","102","147","147","1"
"42120","251","97","73","73","1"
"42121","158","41","50","50","1"
"42122","56","96","432","432","1"
"42123","268","54","225","225","1"
"42124","325","193","771","771","1"
"42125","167","227","155","155","1"
"42126","90","135","114","114","1"
"42127","48","90","351","351","1"
"42128","84","-50","677","677","1"
"42129","525","265","123","123","1"
"42130","97","153","72","72","1"
"42131","105","98","139","139","1"
"42132","154","83","71","71","1"
"42133","78","79","205","205","1"
"42134","19","127","230","230","1"
"42135","269","135","127","127","1"
"42136","93","56","226","226","1"
"42137","168","109","180","180","1"
"42138","117","58","153","153","1"
"42139","6","307","827","827","1"
"42140","92","126","82","82","1"
"42141","155","103","158","158","1"
"42142","88","-8","329","329","1"
"42143","143","6","82","82","1"
"42144","1214","451","244","244","1"
"42145","205","77","63","63","1"
"42146","94","114","177","177","1"
"42147","105","65","71","71","1"
"42148","131","170","179","179","1"
"42149","7","55","192","192","1"
"42150","66","191","146","146","1"
"42151","85","145","145","145","1"
"42152","168","132","62","62","1"
"42153","353","90","185","185","1"
"42154","190","146","131","131","1"
"42155","136","80","82","82","1"
"42156","118","185","78","78","1"
"42157","168","83","141","141","1"
"42158","-12","174","84","84","1"
"42159","200","118","118","118","1"
"42160","1604","588","483","483","1"
"42161","285","362","45","45","1"
"42162","328","71","170","170","1"
"42163","416","123","298","298","1"
"42164","225","292","496","496","1"
"42165","175","269","62","62","1"
"42166","174","96","99","99","1"
"42167","592","186","298","298","1"
"42168","158","82","77","77","1"
"42169","14","11","292","292","1"
"42170","161","76","193","193","1"
"42171","247","164","126","126","1"
"42172","244","240","124","124","1"
"42173","931","346","549","549","1"
"42174","69","146","195","195","1"
"42175","136","98","47","47","1"
"42176","114","144","202","202","1"
"42177","296","110","98","98","1"
"42178","1162","646","1026","1026","1"
"42179","193","88","196","196","1"
"42180","76","29","241","241","1"
"42181","234","93","95","95","1"
"42182","105","130","79","79","1"
"42183","348","263","198","198","1"
"42184","156","49","151","151","1"
"42185","100","66","77","77","1"
"42186","223","83","182","182","1"
"42187","150","90","120","120","1"
"42188","402","-114","1127","1127","1"
"42189","783","358","330","330","1"
"42190","27","15","354","354","1"
"42191","279","108","224","224","1"
"42192","191","168","91","91","1"
"42193","7","77","171","171","1"
"42194","486","373","105","105","1"
"42195","590","279","637","637","1"
"42196","100","100","124","124","1"
"42197","537","756","686","686","1"
"42198","92","72","137","137","1"
"42199","129","55","114","114","1"
"42200","329","64","62","62","1"
"42201","221","461","258","258","1"
"42202","124","71","117","117","1"
"42203","675","254","390","390","1"
"42204","94","102","154","154","1"
"42205","187","133","176","176","1"
"42206","194","182","76","76","1"
"42207","1154","182","1058","1058","1"
"42208","705","738","1480","1480","1"
"42209","154","134","55","55","1"
"42210","502","200","341","341","1"
"42211","138","153","149","149","1"
"42212","963","-263","2176","2176","1"
"42213","232","63","348","348","1"
"42214","102","46","140","140","1"
"42215","305","56","121","121","1"
"42216","77","120","182","182","1"
"42217","249","101","145","145","1"
