"face_id","sex","occluded","glasses","bw","annot_type_id"
"47478","f","0","0","0","0"
"47479","f","1","0","0","0"
"47480","f","0","0","0","0"
"47481","f","0","0","0","0"
"47482","f","0","0","0","0"
"47483","f","0","0","0","0"
"47484","f","0","0","0","0"
"47485","m","0","0","1","0"
"47486","m","0","0","0","0"
"47487","f","0","0","0","0"
"47488","m","0","0","1","0"
"47489","m","0","0","0","0"
"47490","f","0","0","0","0"
"47491","f","0","0","0","0"
"47492","m","1","0","0","0"
"47493","f","0","0","0","0"
"47494","f","0","0","1","0"
"47495","f","0","0","0","0"
"47496","m","0","0","0","0"
"47497","f","0","0","0","0"
"47498","f","1","0","0","0"
"47499","f","0","0","0","0"
"47500","f","0","0","0","0"
"47501","f","0","0","0","0"
"47502","f","1","0","1","0"
"47503","f","0","0","0","0"
"47504","f","0","0","0","0"
"47505","f","0","0","0","0"
"47506","m","0","0","0","0"
"47507","f","0","0","1","0"
"47508","m","0","0","1","0"
"47509","f","0","0","0","0"
"47510","m","0","0","0","0"
"47511","f","0","0","1","0"
"47512","m","0","0","1","0"
"47513","f","0","0","0","0"
"47514","m","1","0","1","0"
"47515","f","0","0","0","0"
"47517","f","0","0","1","0"
"47520","f","0","0","0","0"
"47521","f","0","0","0","0"
"47522","f","0","0","0","0"
"47523","f","0","0","0","0"
"47524","f","0","0","0","0"
"47525","f","0","0","0","0"
"47526","m","0","0","0","0"
"47527","f","0","0","0","0"
"47528","f","0","0","0","0"
"47529","m","0","0","0","0"
"47530","f","0","0","0","0"
"47531","m","0","0","0","0"
"47532","f","0","0","0","0"
"47533","m","0","0","0","0"
"47534","f","0","0","0","0"
"47535","m","0","0","1","0"
"47536","f","0","0","1","0"
"47537","f","0","0","1","0"
"47538","f","0","0","0","0"
"47539","f","0","0","0","0"
"47540","f","0","0","0","0"
"47541","f","0","0","0","0"
"47542","f","0","0","0","0"
"47543","m","0","0","1","0"
"47544","f","0","0","1","0"
"47545","f","0","0","1","0"
"47546","m","0","0","0","0"
"47547","m","0","0","1","0"
"47548","m","0","0","0","0"
"47549","m","0","0","1","0"
"47550","m","0","0","0","0"
"47551","f","0","0","1","0"
"47552","m","0","0","1","0"
"47553","f","0","0","0","0"
"47554","f","0","0","0","0"
"47555","f","0","0","0","0"
"47556","f","0","0","0","0"
"47557","f","0","0","0","0"
"47558","f","1","0","0","0"
"47559","m","0","0","0","0"
"47560","f","0","0","0","0"
"47561","m","0","0","0","0"
"47562","m","0","0","0","0"
"47563","f","0","0","0","0"
"47564","f","0","0","0","0"
"47565","m","0","0","1","0"
"47566","m","0","0","1","0"
"47567","m","0","0","1","0"
"47568","f","0","0","0","0"
"47569","f","0","0","0","0"
"47570","f","0","0","0","0"
"47571","m","0","0","1","0"
"47572","f","0","0","0","0"
"47573","m","0","0","0","0"
"47574","m","0","0","1","0"
"47575","m","0","0","0","0"
"47576","m","0","0","0","0"
"47577","f","0","0","0","0"
"47578","f","0","0","0","0"
"47579","m","0","0","0","0"
"47580","m","0","0","0","0"
"47581","f","0","0","1","0"
"47582","f","0","0","0","0"
"47583","f","0","0","1","0"
"47584","m","0","0","0","0"
"47585","f","0","0","0","0"
"47586","f","0","0","0","0"
"47587","f","0","0","0","0"
"47588","f","0","0","0","0"
"47589","f","0","0","0","0"
"47590","f","0","0","0","0"
"47591","m","0","0","0","0"
"47593","f","0","0","1","0"
"47595","f","0","0","0","0"
"47596","f","0","0","1","0"
"47597","m","0","1","0","0"
"47598","m","0","0","0","0"
"47599","m","0","0","0","0"
"47600","f","0","0","1","0"
"47601","f","0","0","0","0"
"47602","f","0","0","0","0"
"47603","f","0","0","0","0"
"47604","f","0","0","1","0"
"47605","f","0","0","0","0"
"47606","f","0","0","0","0"
"47607","f","1","0","0","0"
"47608","f","0","0","0","0"
"47609","m","0","0","0","0"
"47610","f","1","0","0","0"
"47611","f","0","0","0","0"
"47612","m","0","0","0","0"
"47613","f","0","0","1","0"
"47614","f","0","0","1","0"
"47615","f","0","0","0","0"
"47616","f","0","0","0","0"
"47617","f","0","0","0","0"
"47618","f","0","0","0","0"
"47622","m","0","0","0","0"
"47623","f","0","0","0","0"
"47624","f","0","0","0","0"
"47625","f","0","0","0","0"
"47627","f","0","0","0","0"
"47628","f","0","0","0","0"
"47629","f","0","0","1","0"
"47630","f","0","0","0","0"
"47631","m","0","0","0","0"
"47632","m","0","0","0","0"
"47633","m","0","0","0","0"
"47634","f","0","0","0","0"
"47635","f","0","0","0","0"
"47636","f","0","0","0","0"
"47637","f","0","0","0","0"
"47638","f","0","0","1","0"
"47639","f","0","0","0","0"
"47640","m","0","0","0","0"
"47641","f","0","0","0","0"
"47642","m","0","0","0","0"
"47644","m","0","0","0","0"
"47645","m","1","0","1","0"
"47646","f","0","0","1","0"
"47647","f","0","0","0","0"
"47648","f","0","0","0","0"
"47649","f","0","0","0","0"
"47650","f","0","0","0","0"
"47651","f","0","0","1","0"
"47652","m","0","0","0","0"
"47653","m","0","0","0","0"
"47654","f","0","0","1","0"
"47655","f","0","0","0","0"
"47656","f","0","0","0","0"
"47657","f","0","0","0","0"
"47658","f","0","0","1","0"
"47659","f","0","0","1","0"
"47660","m","0","0","1","0"
"47661","f","0","0","0","0"
"47662","f","0","0","0","0"
"47663","f","0","0","0","0"
"47664","m","0","0","0","0"
"47665","f","0","0","0","0"
"47666","m","0","0","1","0"
"47667","f","0","0","0","0"
"47668","m","0","0","1","0"
"47669","m","0","0","0","0"
"47670","f","0","0","0","0"
"47671","m","0","0","1","0"
"47672","f","0","0","0","0"
"47673","m","0","0","0","0"
"47674","m","0","0","0","0"
"47675","f","0","0","0","0"
"47676","m","0","0","0","0"
"47677","m","0","0","1","0"
"47678","f","0","0","0","0"
"47679","m","0","0","0","0"
"47680","f","0","0","0","0"
"47681","f","0","0","0","0"
"47682","m","0","1","0","0"
"47683","m","0","1","1","0"
"47684","m","0","0","0","0"
"47685","m","0","0","1","0"
"47686","f","0","0","0","0"
"47687","m","0","0","0","0"
"47688","m","0","0","1","0"
"47689","f","0","0","0","0"
"47690","m","0","0","0","0"
"47691","f","0","0","0","0"
"47692","f","1","0","0","0"
"47693","m","0","0","0","0"
"47694","f","0","0","1","0"
"47695","m","0","0","0","0"
"47696","f","0","0","1","0"
"47697","f","0","0","0","0"
"47698","m","0","0","0","0"
"47699","f","0","0","0","0"
"47700","f","0","0","1","0"
"47701","f","0","0","0","0"
"47702","m","0","0","0","0"
"47703","f","0","0","1","0"
"47704","m","0","0","0","0"
"47705","f","0","0","1","0"
"47706","f","0","0","0","0"
"47707","f","0","0","0","0"
"47708","f","0","0","0","0"
"47709","f","0","0","1","0"
"47710","f","0","0","0","0"
"47711","f","0","0","1","0"
"47712","f","0","0","0","0"
"47713","f","0","0","1","0"
"47714","f","0","0","1","0"
"47715","m","0","0","0","0"
"47716","m","0","0","0","0"
"47717","m","0","0","0","0"
"47718","f","0","0","0","0"
"47719","f","0","0","0","0"
"47720","f","0","0","0","0"
"47721","f","0","0","0","0"
"47722","f","0","0","0","0"
"47723","f","0","0","0","0"
"47724","f","0","0","0","0"
"47725","f","0","0","0","0"
"47726","f","0","0","0","0"
"47727","f","0","0","0","0"
"47728","f","0","0","0","0"
"47729","f","0","0","0","0"
"47730","f","1","0","0","0"
"47731","m","0","0","0","0"
"47732","f","0","0","1","0"
"47733","f","0","0","0","0"
"47734","f","0","0","1","0"
"47735","m","0","0","0","0"
"47736","m","0","0","0","0"
"47737","f","0","0","0","0"
"47738","m","0","0","0","0"
"47739","f","0","0","0","0"
"47740","f","0","0","0","0"
"47741","f","0","0","0","0"
"47742","f","0","0","1","0"
"47743","f","0","0","0","0"
"47744","m","0","0","1","0"
"47745","m","0","0","0","0"
"47746","f","0","0","0","0"
"47747","f","0","0","1","0"
"47748","f","0","0","1","0"
"47749","f","0","0","1","0"
"47750","f","0","0","0","0"
"47751","f","0","0","0","0"
"47752","m","0","0","1","0"
"47753","f","0","0","0","0"
"47754","m","0","0","0","0"
"47755","f","0","0","0","0"
"47757","f","0","0","0","0"
"47758","f","0","0","0","0"
"47759","m","0","0","0","0"
"47760","f","0","0","0","0"
"47761","f","1","0","0","0"
"47762","m","0","0","1","0"
"47763","m","0","0","0","0"
"47764","f","0","0","1","0"
"47765","f","0","0","1","0"
"47766","f","0","0","0","0"
"47767","f","0","0","1","0"
"47768","f","0","0","0","0"
"47769","f","0","0","0","0"
"47770","f","0","0","0","0"
"47771","m","0","0","0","0"
"47772","f","0","0","1","0"
"47773","f","0","0","0","0"
"47774","m","0","0","0","0"
"47775","m","0","0","1","0"
"47776","f","0","0","0","0"
"47777","f","0","0","0","0"
"47778","m","0","0","0","0"
"47779","m","0","0","0","0"
"47780","f","0","0","0","0"
"47781","f","0","0","1","0"
"47782","m","0","0","0","0"
"47783","m","0","0","1","0"
"47784","f","0","0","0","0"
"47785","m","0","0","0","0"
"47786","m","0","0","1","0"
"47787","f","0","0","1","0"
"47788","f","0","0","0","0"
"47789","f","0","0","0","0"
"47790","f","0","0","0","0"
"47791","f","0","0","0","0"
"47792","m","0","0","1","0"
"47793","m","0","0","0","0"
"47794","m","0","0","0","0"
"47795","f","0","0","1","0"
"47796","f","0","0","0","0"
"47797","m","0","1","0","0"
"47798","m","1","0","0","0"
"47799","m","0","0","1","0"
"47800","f","1","0","1","0"
"47801","f","0","0","1","0"
"47802","m","0","0","0","0"
"47803","m","0","0","1","0"
"47804","m","0","0","0","0"
"47805","m","0","0","1","0"
"47806","m","0","0","1","0"
"47807","m","0","0","0","0"
"47808","f","0","1","0","0"
"47809","f","0","0","1","0"
"47810","f","0","1","1","0"
"47811","m","0","0","0","0"
"47812","m","0","0","0","0"
"47813","f","0","0","0","0"
"47814","m","0","0","0","0"
"47815","f","0","0","0","0"
"47816","f","0","0","0","0"
"47817","f","0","0","1","0"
"47818","f","0","0","0","0"
"47819","m","0","0","0","0"
"47820","f","0","0","0","0"
"47821","f","0","0","1","0"
"47824","m","0","0","0","0"
"47825","m","0","0","1","0"
"47826","f","0","0","0","0"
"47827","f","0","0","0","0"
"47828","m","0","0","0","0"
"47829","f","0","0","0","0"
"47830","m","0","0","0","0"
"47831","f","0","0","0","0"
"47832","f","0","0","0","0"
"47833","m","0","0","0","0"
"47834","f","0","0","0","0"
"47835","m","1","0","1","0"
"47837","f","0","0","1","0"
"47838","f","0","0","0","0"
"47839","f","0","0","0","0"
"47840","f","0","0","0","0"
"47841","m","0","0","1","0"
"47842","m","0","0","0","0"
"47843","m","0","1","0","0"
"47844","f","0","0","0","0"
"47845","m","0","0","0","0"
"47846","m","0","0","1","0"
"47847","f","0","0","0","0"
"47848","f","0","0","1","0"
"47849","f","0","0","0","0"
"47850","m","0","0","0","0"
"47851","f","0","0","0","0"
"47852","m","0","0","0","0"
"47853","m","0","0","1","0"
"47854","m","0","0","0","0"
"47855","f","0","0","0","0"
"47856","f","0","0","0","0"
"47857","m","0","0","0","0"
"47858","f","0","0","0","0"
"47859","m","0","0","0","0"
"47860","m","0","0","0","0"
"47861","f","0","0","0","0"
"47862","f","0","0","1","0"
"47863","f","0","0","0","0"
"47865","m","0","0","0","0"
"47866","f","0","1","0","0"
"47867","f","0","0","0","0"
"47868","m","0","0","0","0"
"47869","f","0","0","0","0"
"47870","m","0","0","0","0"
"47871","m","0","0","0","0"
"47872","m","0","0","1","0"
"47873","m","0","0","0","0"
"47874","m","0","0","0","0"
"47875","m","0","0","0","0"
"47876","m","0","1","0","0"
"47877","f","0","0","0","0"
"47878","m","1","0","1","0"
"47879","f","0","0","1","0"
"47880","m","0","0","0","0"
"47881","m","0","0","0","0"
"47882","f","0","0","0","0"
"47883","f","0","0","0","0"
"47884","m","0","0","0","0"
"47885","f","0","0","1","0"
"47886","m","1","0","0","0"
"47887","f","0","0","0","0"
"47888","m","0","0","0","0"
"47889","f","0","0","0","0"
"47890","f","0","0","0","0"
"47891","m","0","0","1","0"
"47892","m","0","0","1","0"
"47893","m","0","0","1","0"
"47894","f","0","0","0","0"
"47895","f","0","0","0","0"
"47896","f","0","0","0","0"
"47897","m","0","0","1","0"
"47898","m","0","0","1","0"
"47899","f","0","0","0","0"
"47900","f","0","0","1","0"
"47901","f","0","0","0","0"
"47902","m","0","0","0","0"
"47903","f","0","0","1","0"
"47904","f","0","0","1","0"
"47905","m","0","0","0","0"
"47906","f","0","0","0","0"
"47907","m","0","0","1","0"
"47908","m","0","1","0","0"
"47909","m","0","0","1","0"
"47910","m","0","0","0","0"
"47911","f","0","0","1","0"
"47912","m","1","0","0","0"
"47913","f","1","0","0","0"
"47914","m","0","0","0","0"
"47915","f","0","0","0","0"
"47916","m","0","0","1","0"
"47917","m","1","0","0","0"
"47918","f","0","0","0","0"
"47921","f","0","0","0","0"
"47922","f","0","0","0","0"
"47923","f","0","0","0","0"
"47924","m","0","0","0","0"
"47925","f","0","0","0","0"
"47926","f","0","0","0","0"
"47927","f","0","0","1","0"
"47928","f","1","0","0","0"
"47929","f","0","0","0","0"
"47931","m","0","0","0","0"
"47932","f","0","0","0","0"
"47933","f","0","0","0","0"
"47934","f","0","0","1","0"
"47935","f","0","0","0","0"
"47936","f","0","0","0","0"
"47937","f","0","0","0","0"
"47938","f","0","0","0","0"
"47939","m","0","0","0","0"
"47940","f","0","0","0","0"
"47941","f","0","0","0","0"
"47942","f","0","0","0","0"
"47943","m","0","0","0","0"
"47944","f","0","0","1","0"
"47945","m","0","0","0","0"
"47946","f","0","0","0","0"
"47947","f","0","0","0","0"
"47948","f","0","0","0","0"
"47949","f","0","0","0","0"
"47950","f","0","0","0","0"
"47951","f","0","0","0","0"
"47952","f","0","0","0","0"
"47953","m","0","0","1","0"
"47954","m","0","1","0","0"
"47955","m","0","0","0","0"
"47956","m","1","0","0","0"
"47957","m","0","0","0","0"
"47958","f","0","0","0","0"
"47959","m","0","0","0","0"
"47960","m","0","0","0","0"
"47961","f","0","0","0","0"
"47962","m","0","0","0","0"
"47963","m","0","0","0","0"
"47964","f","0","0","1","0"
"47965","f","0","0","0","0"
"47966","f","0","0","0","0"
"47967","m","0","0","0","0"
"47968","m","0","1","0","0"
"47969","m","0","0","0","0"
"47970","f","0","0","1","0"
"47971","f","0","0","0","0"
"47972","f","0","0","1","0"
"47973","f","0","0","0","0"
"47974","f","0","1","0","0"
"47975","m","0","0","1","0"
"47976","f","0","0","0","0"
"47977","f","0","0","1","0"
"47978","f","0","0","0","0"
"47979","m","0","0","0","0"
"47980","f","0","0","1","0"
"47981","f","0","0","1","0"
"47982","f","0","0","0","0"
"47983","f","0","0","0","0"
"47984","m","0","0","0","0"
"47985","m","0","0","0","0"
"47986","f","0","0","0","0"
"47987","f","0","0","1","0"
"47988","f","0","0","1","0"
"47989","f","0","0","0","0"
"47990","f","0","0","0","0"
"47991","m","0","0","1","0"
"47992","m","0","0","0","0"
"47993","m","1","0","0","0"
"47994","m","0","0","0","0"
"47995","m","0","0","0","0"
"47996","f","0","0","1","0"
"47997","m","0","0","0","0"
"47998","f","1","0","0","0"
"47999","m","0","0","0","0"
"48000","m","0","0","0","0"
"48001","f","0","1","1","0"
"48002","m","0","0","0","0"
"48003","f","1","0","0","0"
"48004","m","0","0","0","0"
"48005","m","0","0","0","0"
"48006","m","0","0","0","0"
"48007","m","0","0","0","0"
"48008","f","0","0","0","0"
"48009","f","0","0","0","0"
"48010","m","0","0","0","0"
"48011","f","0","0","1","0"
"48012","m","0","0","1","0"
"48013","f","0","0","0","0"
"48014","m","0","0","0","0"
"48015","f","0","0","0","0"
"48016","f","0","0","0","0"
"48017","m","1","0","0","0"
"48018","f","0","0","0","0"
"48019","m","1","1","0","0"
"48020","f","0","1","1","0"
"48021","m","0","1","1","0"
"48022","m","0","0","1","0"
"48023","f","1","0","0","0"
"48024","f","1","0","0","0"
"48025","f","0","0","0","0"
"48026","f","0","0","1","0"
"48027","f","0","0","1","0"
"48028","m","0","0","1","0"
"48029","f","0","0","0","0"
"48030","f","0","0","1","0"
"48031","m","0","0","0","0"
"48032","f","0","0","0","0"
"48033","f","0","0","1","0"
"48034","f","0","0","0","0"
"48035","f","0","0","0","0"
"48036","f","0","0","1","0"
"48037","f","0","0","0","0"
"48038","m","0","1","0","0"
"48039","m","0","0","0","0"
"48040","f","0","0","1","0"
"48041","f","0","0","0","0"
"48042","m","0","0","0","0"
"48043","m","0","0","0","0"
"48044","m","0","0","0","0"
"48045","m","0","0","0","0"
"48046","f","0","0","0","0"
"48047","m","0","0","0","0"
"48048","m","0","0","0","0"
"48049","m","0","0","0","0"
"48050","f","0","0","0","0"
"48051","f","0","0","0","0"
"48052","f","0","0","0","0"
"48053","f","0","0","0","0"
"48054","m","0","0","0","0"
"48055","m","1","0","0","0"
"48056","f","0","0","0","0"
"48057","m","0","0","1","0"
"48058","f","0","0","0","0"
"48059","f","0","0","0","0"
"48060","f","0","0","0","0"
"48061","f","0","0","1","0"
"48062","m","0","0","0","0"
"48063","m","0","1","0","0"
"48064","f","0","0","0","0"
"48065","f","0","0","0","0"
"48066","f","0","0","0","0"
"48067","f","1","0","0","0"
"48068","m","1","0","0","0"
"48069","f","0","0","1","0"
"48070","f","0","0","1","0"
"48071","f","0","0","0","0"
"48072","f","0","0","0","0"
"48073","f","0","0","0","0"
"48074","f","1","0","1","0"
"48075","m","0","0","0","0"
"48076","f","0","0","0","0"
"48077","f","0","0","0","0"
"48078","f","0","0","0","0"
"48079","f","0","0","0","0"
"48080","f","0","0","0","0"
"48081","m","0","1","0","0"
"48082","f","0","1","1","0"
"48083","f","1","0","0","0"
"48085","f","0","0","0","0"
"48086","f","0","0","1","0"
"48087","f","0","0","0","0"
"48088","f","0","0","0","0"
"48089","f","0","0","0","0"
"48090","f","0","0","0","0"
"48091","f","0","0","0","0"
"48092","m","0","0","0","0"
"48093","m","0","0","0","0"
"48094","f","0","0","0","0"
"48095","m","0","0","0","0"
"48096","m","0","0","0","0"
"48097","m","0","0","0","0"
"48098","f","0","0","0","0"
"48099","f","0","0","0","0"
"48100","f","0","0","0","0"
"48102","m","0","0","0","0"
"48103","f","1","0","0","0"
"48104","f","0","0","0","0"
"48105","f","0","0","0","0"
"48106","m","0","1","0","0"
"48107","f","0","0","0","0"
"48108","f","0","0","0","0"
"48109","m","0","1","0","0"
"48110","f","0","0","0","0"
"48111","f","0","0","1","0"
"48112","m","0","0","0","0"
"48113","f","0","0","0","0"
"48114","m","0","0","0","0"
"48115","f","0","0","0","0"
"48117","f","0","0","1","0"
"48118","f","0","0","0","0"
"48119","m","0","0","0","0"
"48120","f","0","0","0","0"
"48121","f","0","0","0","0"
"48122","f","0","0","0","0"
"48123","m","0","0","0","0"
"48124","m","0","0","0","0"
"48125","m","0","0","1","0"
"48126","m","0","1","0","0"
"48127","m","0","0","1","0"
"48128","m","0","0","1","0"
"48129","m","0","0","0","0"
"48131","m","0","0","1","0"
"48132","m","0","1","0","0"
"48133","f","0","0","0","0"
"48134","m","0","1","0","0"
"48135","m","0","0","0","0"
"48136","f","0","0","0","0"
"48137","m","0","0","0","0"
"48138","f","0","0","0","0"
"48139","f","0","0","0","0"
"48140","m","0","0","1","0"
"48141","m","0","0","0","0"
"48142","m","0","0","0","0"
"48143","m","0","0","1","0"
"48144","m","0","0","1","0"
"48145","f","0","0","1","0"
"48146","f","0","0","0","0"
"48147","m","0","0","1","0"
"48148","m","0","0","1","0"
"48149","f","0","0","0","0"
"48150","f","0","0","0","0"
"48151","m","0","0","0","0"
"48152","m","0","0","1","0"
"48153","m","0","0","0","0"
"48154","m","0","1","0","0"
"48155","f","0","0","0","0"
"48156","f","0","0","0","0"
"48157","m","0","0","0","0"
"48159","f","0","1","0","0"
"48160","f","0","0","0","0"
"48161","f","0","0","0","0"
"48162","f","0","0","1","0"
"48163","f","0","0","0","0"
"48164","f","0","0","0","0"
"48165","f","0","0","1","0"
"48167","f","0","0","0","0"
"48168","m","0","0","0","0"
"48169","m","0","0","0","0"
"48170","f","0","0","0","0"
"48171","f","0","0","0","0"
"48172","f","0","0","0","0"
"48173","f","0","0","0","0"
"48174","m","0","0","0","0"
"48175","f","0","0","0","0"
"48176","m","0","0","0","0"
"48177","f","0","0","0","0"
"48178","m","0","0","0","0"
